geometry,polylines,id,city,object,type,lat,lon
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,shop,alcohol,54.1715716,37.6014568
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17186459054813,37.59973779411011
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,leisure,park,54.17235119543004,37.601514321452974
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17249745936113,37.60042418921156
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.172848650000006,37.6012527
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.173584649999995,37.60143879999999
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.173817837922485,37.60129629390917
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17203225,37.603132900000006
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,leisure,sports_centre,54.17209891652572,37.60252391403895
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17259505,37.6036452
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.172941811614145,37.601903262162125
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,leisure,sports_centre,54.17357407722408,37.60363031683677
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17358144207401,37.601968748284406
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17361532553054,37.60288756642641
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17309905000001,37.60703595
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.173128250000005,37.6070871
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17316907796065,37.60788522983647
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,leisure,sports_centre,54.173180378412084,37.60786353422646
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17321135,37.606825900000004
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.17355200614955,37.60905494161133
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,highway,footway,54.169609264237515,37.60800013899828
"POLYGON ((37.60036628387845 54.17427703930774, 37.59700158379283 54.16989226257764, 37.60125077036624 54.16592400646, 37.60886451812458 54.16634007397562, 37.612230495267184 54.17072471912303, 37.607981447771856 54.17469342836612, 37.60036628387845 54.17427703930774))","[(54.17427703930774, 37.60036628387845), (54.16989226257764, 37.59700158379283), (54.16592400646, 37.60125077036624), (54.16634007397562, 37.60886451812458), (54.17072471912303, 37.612230495267184), (54.17469342836612, 37.607981447771856), (54.17427703930774, 37.60036628387845)]",164,Тула,leisure,track,54.1704734,37.6067992
"POLYGON ((37.661940149027096 54.24484869376534, 37.669572489883784 54.24526356216745, 37.67295264414653 54.249648186973495, 37.66869917723334 54.25361807621347, 37.661065413042245 54.25320288726567, 37.65768653927765 54.24881812965218, 37.661940149027096 54.24484869376534))","[(54.24484869376534, 37.661940149027096), (54.24526356216745, 37.669572489883784), (54.249648186973495, 37.67295264414653), (54.25361807621347, 37.66869917723334), (54.25320288726567, 37.661065413042245), (54.24881812965218, 37.65768653927765), (54.24484869376534, 37.661940149027096)]",166,Тула,highway,footway,54.24546755,37.66470025
"POLYGON ((37.73667867003661 54.19006118759595, 37.732434697034755 54.194035906878305, 37.724806762543295 54.19362653436992, 37.72142422267657 54.18924276229802, 37.72566834151838 54.1852684966088, 37.733294854565706 54.185677549426806, 37.73667867003661 54.19006118759595))","[(54.19006118759595, 37.73667867003661), (54.194035906878305, 37.732434697034755), (54.19362653436992, 37.724806762543295), (54.18924276229802, 37.72142422267657), (54.1852684966088, 37.72566834151838), (54.185677549426806, 37.733294854565706), (54.19006118759595, 37.73667867003661)]",178,Тула,highway,footway,54.188448,37.723128349999996
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1612055,37.59131025
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.161655100000004,37.59088505
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,amenity,school,54.1618358,37.5905142
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16191263571555,37.591559624061084
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,shop,alcohol,54.1620125,37.5919339
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1621491,37.59144285
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.162202949999994,37.5915313
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1618231,37.594903200000005
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16239865,37.5955255
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16242590721337,37.593356602663164
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1640781867261,37.587409497292875
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1648878,37.5862629
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16515756396906,37.586093588117365
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16289085,37.596064
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16222275,37.59165
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,shop,greengrocer,54.16230875401143,37.59157308323971
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16285996780801,37.59145114327704
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.162990661929186,37.58945568080944
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16246622439794,37.59556640901007
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,amenity,school,54.16285592748485,37.59404121767448
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.163367197257756,37.59283844361334
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,shop,alcohol,54.1634277,37.592745
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.1636834830077,37.59346366049228
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16347569937994,37.59743570601423
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.16375134157296,37.596920422730044
"POLYGON ((37.58938809750387 54.169475354434, 37.58602521342718 54.16509051191115, 37.59027453846325 54.16112270887731, 37.59788660929058 54.16153929531113, 37.60125077036624 54.16592400646, 37.59700158379283 54.16989226257764, 37.58938809750387 54.169475354434))","[(54.169475354434, 37.58938809750387), (54.16509051191115, 37.58602521342718), (54.16112270887731, 37.59027453846325), (54.16153929531113, 37.59788660929058), (54.16592400646, 37.60125077036624), (54.16989226257764, 37.59700158379283), (54.169475354434, 37.58938809750387)]",190,Тула,highway,footway,54.164219534212435,37.596063647685575
