geometry,polylines,id,city,object,type,lat,lon,count_people
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.210493906731344,37.6271440195136,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21104484180964,37.62641580133839,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21192007681977,37.625956823412515,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21262198052354,37.62764416730145,510
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21270400000001,37.629240700000004,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21296731546612,37.6280968879055,30
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21296852383513,37.627350555474955,30
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.212977450529394,37.62660271509941,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.214540663509595,37.62615719720947,150
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21535102747939,37.62656511372236,150
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.216113549999996,37.62751239999999,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21646979144883,37.626270550397,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21617785615249,37.62339230052322,120
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21656176705006,37.624965500340835,510
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.217249019272366,37.62576336188426,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21713626558078,37.62698043416216,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.20993196985004,37.62527429892381,270
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.20947222053053,37.62023047210886,120
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.209648099999995,37.6203869,90
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.20970755,37.619619650000004,120
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.20995800000001,37.6213604,60
"POLYGON ((37.61543698307417 54.21290706061393, 37.619689400835824 54.20893892383865, 37.62731217589625 54.20935523709693, 37.630683952595824 54.21374000831654, 37.62643167517567 54.21770859828581, 37.61880748053637 54.217291963812826, 37.61543698307417 54.21290706061393))","[(54.21290706061393, 37.61543698307417), (54.20893892383865, 37.619689400835824), (54.20935523709693, 37.62731217589625), (54.21374000831654, 37.630683952595824), (54.21770859828581, 37.62643167517567), (54.217291963812826, 37.61880748053637), (54.21290706061393, 37.61543698307417)]",19,Тула,building,apartments,54.21005626193564,37.62033014509252,120
